astro_beg,naut_beg,civ_beg,rise,set,civ_end,naut_end,astro_end
0421,0519,0616,0706,1655,1746,1843,1941
0417,0516,0613,0703,1658,1749,1846,1944
0414,0512,0609,0659,1701,1751,1848,1948
0410,0509,0606,0655,1704,1754,1851,1951
0406,0505,0602,0652,1707,1757,1854,1954
0402,0502,0559,0648,1710,1800,1857,1957
0359,0458,0555,0645,1713,1803,1900,2000
0355,0455,0552,0641,1716,1806,1903,2004
0351,0451,0548,0637,1719,1809,1906,2007
0347,0447,0545,0634,1722,1811,1909,2010
0342,0444,0541,0630,1725,1814,1912,2014
0338,0440,0537,0626,1728,1817,1915,2017
0334,0436,0534,0623,1731,1820,1918,2021
0330,0432,0530,0619,1734,1823,1921,2025
0325,0428,0526,0615,1737,1826,1925,2029
0321,0425,0523,0612,1740,1829,1928,2032
0316,0421,0519,0608,1743,1832,1931,2036
0312,0417,0515,0604,1746,1835,1934,2040
0307,0413,0512,0601,1749,1838,1938,2044
0302,0409,0508,0557,1752,1841,1941,2049
0257,0405,0504,0553,1755,1844,1944,2053
0252,0401,0500,0550,1758,1847,1948,2057
0247,0356,0457,0546,1801,1850,1951,2102
0242,0352,0453,0542,1804,1854,1955,2106
0236,0348,0449,0539,1807,1857,1958,2111
0231,0344,0445,0535,1810,1900,2002,2116
0225,0339,0441,0531,1813,1903,2006,2121
0219,0335,0438,0528,1816,1906,2009,2127
0213,0331,0434,0524,1819,1909,2013,2132
0207,0326,0430,0520,1822,1913,2017,2138
0201,0322,0426,0516,1825,1916,2021,2144
0154,0317,0422,0513,1828,1919,2025,2151
0147,0312,0418,0509,1831,1923,2029,2157
0140,0308,0414,0505,1834,1926,2033,2205
0132,0303,0410,0502,1837,1929,2038,2212
0123,0258,0406,0458,1841,1933,2042,2221
0114,0253,0402,0454,1844,1936,2046,2230
0104,0248,0358,0451,1847,1940,2051,2241
0053,0243,0354,0447,1850,1943,2055,2254
0039,0238,0350,0443,1853,1947,2100,2312
0020,0233,0346,0439,1856,1951,2105,2400
0000,0227,0342,0436,1900,1954,2110,2400
0000,0222,0338,0432,1903,1958,2115,2400
0000,0216,0333,0428,1906,2002,2121,2400
0000,0210,0329,0425,1909,2005,2126,2400
0000,0204,0325,0421,1913,2009,2132,2400
0000,0158,0321,0417,1916,2013,2138,2400
0000,0152,0316,0414,1919,2017,2144,2400
0000,0145,0312,0410,1922,2021,2151,2400
0000,0138,0308,0406,1926,2025,2158,2400
0000,0131,0303,0403,1929,2029,2205,2400
0000,0123,0259,0359,1933,2033,2213,2400
0000,0114,0255,0355,1936,2038,2222,2400
0000,0105,0250,0352,1939,2042,2232,2400
0000,0055,0245,0348,1943,2046,2243,2400
0000,0044,0241,0344,1946,2051,2257,2400
0000,0030,0236,0340,1950,2055,2318,2400
0000,0009,0231,0337,1953,2100,2400,2400
0000,0000,0227,0333,1957,2105,2400,2400
0000,0000,0222,0329,2000,2109,2400,2400
0000,0000,0217,0326,2004,2114,2400,2400
0000,0000,0212,0322,2008,2119,2400,2400
0000,0000,0207,0318,2011,2125,2400,2400
0000,0000,0202,0315,2015,2130,2400,2400
0000,0000,0156,0311,2019,2135,2400,2400
0000,0000,0151,0308,2022,2141,2400,2400
0000,0000,0145,0304,2026,2147,2400,2400
0000,0000,0140,0300,2030,2153,2400,2400
0000,0000,0134,0257,2033,2159,2400,2400
0000,0000,0127,0253,2037,2206,2400,2400
0000,0000,0121,0249,2041,2213,2400,2400
0000,0000,0114,0246,2045,2220,2400,2400
0000,0000,0107,0242,2049,2228,2400,2400
0000,0000,0059,0239,2053,2237,2400,2400
0000,0000,0051,0235,2056,2246,2400,2400
0000,0000,0042,0232,2100,2258,2400,2400
0000,0000,0030,0228,2104,2313,2400,2400
0000,0000,0016,0225,2108,2400,2400,2400
0000,0000,0000,0221,2112,2400,2400,2400
0000,0000,0000,0217,2116,2400,2400,2400
0000,0000,0000,0214,2120,2400,2400,2400
0000,0000,0000,0211,2124,2400,2400,2400
0000,0000,0000,0207,2128,2400,2400,2400
0000,0000,0000,0204,2132,2400,2400,2400
0000,0000,0000,0200,2136,2400,2400,2400
0000,0000,0000,0157,2140,2400,2400,2400
0000,0000,0000,0154,2144,2400,2400,2400
0000,0000,0000,0150,2148,2400,2400,2400
0000,0000,0000,0147,2152,2400,2400,2400
0000,0000,0000,0144,2156,2400,2400,2400
0000,0000,0000,0140,2159,2400,2400,2400
0000,0000,0000,0137,2203,2400,2400,2400
0000,0000,0000,0134,2207,2400,2400,2400
0000,0000,0000,0131,2211,2400,2400,2400
0000,0000,0000,0128,2215,2400,2400,2400
0000,0000,0000,0125,2218,2400,2400,2400
0000,0000,0000,0122,2222,2400,2400,2400
0000,0000,0000,0120,2226,2400,2400,2400
0000,0000,0000,0117,2229,2400,2400,2400
0000,0000,0000,0114,2233,2400,2400,2400
0000,0000,0000,0112,2236,2400,2400,2400
0000,0000,0000,0109,2239,2400,2400,2400
0000,0000,0000,0107,2242,2400,2400,2400
0000,0000,0000,0105,2245,2400,2400,2400
0000,0000,0000,0103,2247,2400,2400,2400
0000,0000,0000,0102,2250,2400,2400,2400
0000,0000,0000,0100,2252,2400,2400,2400
0000,0000,0000,0059,2254,2400,2400,2400
0000,0000,0000,0058,2256,2400,2400,2400
0000,0000,0000,0057,2257,2400,2400,2400
0000,0000,0000,0057,2258,2400,2400,2400
0000,0000,0000,0057,2259,2400,2400,2400
0000,0000,0000,0057,2300,2400,2400,2400
0000,0000,0000,0058,2300,2400,2400,2400
0000,0000,0000,0058,2300,2400,2400,2400
0000,0000,0000,0100,2259,2400,2400,2400
0000,0000,0000,0101,2258,2400,2400,2400
0000,0000,0000,0103,2257,2400,2400,2400
0000,0000,0000,0105,2256,2400,2400,2400
0000,0000,0000,0107,2255,2400,2400,2400
0000,0000,0000,0109,2253,2400,2400,2400
0000,0000,0000,0112,2251,2400,2400,2400
0000,0000,0000,0115,2249,2400,2400,2400
