astro_beg,naut_beg,civ_beg,rise,set,civ_end,naut_end,astro_end
0000,0000,0000,0317,2103,2400,2400,2400
0000,0000,0000,0325,2056,2400,2400,2400
0000,0000,0000,0332,2048,2322,2400,2400
0000,0000,0105,0340,2041,2300,2400,2400
0000,0000,0127,0347,2033,2244,2400,2400
0000,0000,0143,0354,2026,2229,2400,2400
0000,0000,0157,0401,2019,2216,2400,2400
0000,0000,0210,0407,2012,2205,2400,2400
0000,0000,0221,0414,2005,2154,2400,2400
0000,0000,0232,0420,1959,2143,2400,2400
0000,0000,0242,0427,1952,2134,2400,2400
0000,0000,0251,0433,1945,2124,2400,2400
0000,0000,0300,0439,1939,2116,2400,2400
0000,0000,0308,0445,1932,2107,2400,2400
0000,0000,0316,0451,1926,2059,2400,2400
0000,0000,0324,0457,1919,2051,2400,2400
0000,0000,0332,0503,1913,2043,2400,2400
0000,0000,0339,0509,1907,2035,2337,2400
0000,0044,0346,0515,1900,2028,2308,2400
0000,0113,0353,0521,1854,2020,2248,2400
0000,0132,0400,0526,1848,2013,2232,2400
0000,0147,0407,0532,1842,2006,2219,2400
0000,0200,0413,0538,1835,1959,2206,2400
0000,0212,0420,0544,1829,1952,2155,2400
0000,0223,0426,0549,1823,1945,2144,2400
0000,0233,0432,0555,1817,1938,2134,2400
0000,0242,0438,0601,1811,1932,2125,2400
0000,0251,0444,0606,1804,1925,2115,2400
0000,0300,0450,0612,1758,1919,2107,2400
0000,0308,0456,0617,1752,1912,2058,2400
0000,0316,0502,0623,1746,1906,2050,2400
0000,0323,0508,0629,1740,1900,2042,2400
0000,0330,0514,0634,1734,1854,2035,2343
0029,0338,0519,0640,1727,1847,2027,2310
0102,0344,0525,0645,1721,1841,2020,2249
0122,0351,0530,0651,1715,1835,2013,2233
0137,0358,0536,0657,1709,1829,2006,2219
0150,0404,0542,0702,1703,1823,1959,2207
0202,0410,0547,0708,1656,1817,1953,2156
0213,0416,0552,0714,1650,1811,1946,2145
0223,0422,0558,0720,1644,1805,1940,2136
0232,0428,0603,0726,1637,1759,1933,2126
0240,0434,0609,0731,1631,1753,1927,2118
0249,0440,0614,0737,1624,1747,1921,2109
0256,0445,0619,0743,1618,1742,1915,2101
0304,0451,0625,0749,1611,1736,1909,2054
0311,0456,0630,0755,1605,1730,1903,2046
0318,0502,0635,0802,1558,1724,1857,2039
0325,0507,0641,0808,1551,1718,1851,2032
0331,0512,0646,0814,1545,1712,1846,2025
0337,0517,0651,0821,1538,1707,1840,2018
0344,0523,0657,0827,1531,1701,1834,2012
0350,0528,0702,0834,1523,1655,1829,2006
0355,0533,0707,0841,1516,1649,1823,2000
0401,0538,0713,0848,1509,1644,1818,1954
0407,0543,0718,0855,1501,1638,1813,1948
0412,0548,0723,0902,1454,1632,1807,1942
0417,0553,0729,0910,1446,1626,1802,1936
0423,0557,0734,0917,1438,1621,1757,1931
0428,0602,0740,0926,1429,1615,1752,1926
0433,0607,0745,0934,1420,1609,1747,1920
0438,0612,0751,0943,1411,1603,1742,1915
0443,0616,0756,0952,1402,1558,1737,1910
0447,0621,0802,1002,1352,1552,1732,1905
0452,0626,0807,1013,1341,1546,1727,1900
0457,0630,0813,1024,1329,1540,1722,1855
0501,0635,0818,1038,1315,1534,1717,1851
0506,0639,0824,1053,1259,1528,1713,1846
0510,0644,0830,1114,1238,1522,1708,1841
0514,0648,0836,1200,1200,1516,1703,1837
0519,0653,0842,1200,1200,1510,1659,1833
0523,0657,0848,1200,1200,1504,1654,1828
0527,0702,0854,1200,1200,1458,1650,1824
0531,0706,0900,1200,1200,1452,1645,1820
0535,0710,0906,1200,1200,1445,1641,1816
0539,0714,0912,1200,1200,1439,1637,1812
0543,0719,0919,1200,1200,1433,1632,1808
0547,0723,0925,1200,1200,1426,1628,1804
0550,0727,0932,1200,1200,1419,1624,1801
0554,0731,0939,1200,1200,1413,1620,1757
0558,0735,0946,1200,1200,1406,1616,1753
0601,0739,0953,1200,1200,1358,1612,1750
0605,0743,1001,1200,1200,1351,1608,1747
0608,0747,1008,1200,1200,1343,1604,1743
0611,0751,1017,1200,1200,1335,1600,1740
0615,0755,1025,1200,1200,1327,1556,1737
0618,0759,1034,1200,1200,1318,1553,1734
0621,0803,1045,1200,1200,1308,1549,1731
0624,0807,1056,1200,1200,1256,1546,1728
0627,0810,1110,1200,1200,1243,1542,1725
0630,0814,1128,1200,1200,1224,1539,1723
0633,0817,1200,1200,1200,1200,1535,1720
0636,0821,1200,1200,1200,1200,1532,1717
0638,0824,1200,1200,1200,1200,1529,1715
0641,0828,1200,1200,1200,1200,1526,1713
0643,0831,1200,1200,1200,1200,1523,1710
0646,0834,1200,1200,1200,1200,1520,1708
0648,0837,1200,1200,1200,1200,1518,1706
0651,0840,1200,1200,1200,1200,1515,1704
0653,0843,1200,1200,1200,1200,1512,1703
0655,0846,1200,1200,1200,1200,1510,1701
0657,0849,1200,1200,1200,1200,1508,1659
0659,0851,1200,1200,1200,1200,1505,1658
0701,0854,1200,1200,1200,1200,1503,1656
0702,0856,1200,1200,1200,1200,1501,1655
0704,0858,1200,1200,1200,1200,1500,1654
0706,0900,1200,1200,1200,1200,1458,1653
0707,0902,1200,1200,1200,1200,1457,1652
0708,0904,1200,1200,1200,1200,1455,1651
0710,0906,1200,1200,1200,1200,1454,1650
0711,0907,1200,1200,1200,1200,1453,1649
0712,0908,1200,1200,1200,1200,1452,1649
0713,0910,1200,1200,1200,1200,1451,1648
0713,0911,1200,1200,1200,1200,1451,1648
0714,0912,1200,1200,1200,1200,1450,1648
0715,0912,1200,1200,1200,1200,1450,1648
0715,0913,1200,1200,1200,1200,1450,1648
0715,0913,1200,1200,1200,1200,1450,1648
0716,0914,1200,1200,1200,1200,1450,1648
0716,0914,1200,1200,1200,1200,1451,1649
0716,0913,1200,1200,1200,1200,1451,1649
0716,0913,1200,1200,1200,1200,1452,1650
0715,0913,1200,1200,1200,1200,1453,1650
0715,0912,1200,1200,1200,1200,1454,1651
0715,0911,1200,1200,1200,1200,1455,1652
0714,0910,1200,1200,1200,1200,1457,1653
0713,0909,1200,1200,1200,1200,1458,1654
0713,0908,1200,1200,1200,1200,1500,1655
0712,0907,1200,1200,1200,1200,1502,1657
0711,0905,1200,1200,1200,1200,1504,1658
0710,0904,1200,1200,1200,1200,1506,1700
0708,0902,1200,1200,1200,1200,1508,1701
0707,0900,1200,1200,1200,1200,1510,1703
0706,0858,1200,1200,1200,1200,1513,1705
0704,0856,1200,1200,1200,1200,1515,1707
0702,0853,1200,1200,1200,1200,1518,1709
0701,0851,1200,1200,1200,1200,1521,1711
0659,0848,1200,1200,1200,1200,1523,1713
0657,0846,1200,1200,1200,1200,1526,1715
0655,0843,1200,1200,1200,1200,1529,1718
0653,0840,1200,1200,1200,1200,1533,1720
0650,0837,1200,1200,1200,1200,1536,1722
0648,0834,1200,1200,1200,1200,1539,1725
0646,0831,1200,1200,1200,1200,1542,1728
0643,0828,1200,1200,1200,1200,1546,1730
0641,0824,1138,1200,1200,1236,1549,1733
0638,0821,1120,1200,1200,1254,1553,1736
0635,0817,1106,1200,1200,1307,1557,1739
0632,0814,1055,1200,1200,1319,1600,1742
0629,0810,1045,1200,1200,1329,1604,1745
0626,0807,1036,1200,1200,1338,1608,1748
0623,0803,1028,1200,1200,1346,1612,1752
0620,0759,1020,1200,1200,1354,1615,1755
0616,0755,1012,1200,1200,1402,1619,1758
0613,0751,1005,1200,1200,1410,1623,1802
0610,0747,0958,1200,1200,1417,1627,1805
0606,0743,0951,1200,1200,1424,1631,1809
0602,0739,0944,1200,1200,1430,1635,1812
0559,0735,0937,1200,1200,1437,1640,1816
0555,0731,0931,1200,1200,1443,1644,1820
0551,0726,0924,1200,1200,1450,1648,1823
0547,0722,0918,1200,1200,1456,1652,1827
0543,0718,0911,1200,1200,1502,1656,1831
0539,0713,0905,1200,1200,1508,1700,1835
0535,0709,0859,1200,1200,1514,1705,1839
0530,0704,0853,1200,1200,1520,1709,1843
0526,0700,0847,1200,1200,1526,1713,1847
0522,0655,0841,1129,1244,1531,1718,1852
0517,0650,0835,1106,1306,1537,1722,1856
0513,0646,0829,1050,1322,1543,1727,1900
0508,0641,0823,1036,1335,1548,1731,1905
0503,0636,0818,1024,1347,1554,1736,1909
0458,0631,0812,1013,1358,1559,1740,1914
0453,0626,0806,1003,1408,1605,1745,1918
0448,0621,0800,0953,1417,1610,1749,1923
0443,0616,0754,0944,1426,1616,1754,1928
0438,0611,0749,0935,1434,1621,1758,1933
0433,0606,0743,0927,1442,1626,1803,1938
0427,0601,0737,0918,1450,1632,1808,1943
0421,0556,0731,0911,1457,1637,1813,1948
0416,0551,0726,0903,1505,1642,1817,1953
0410,0545,0720,0855,1512,1647,1822,1959
0404,0540,0714,0848,1518,1653,1827,2004
0358,0535,0708,0841,1525,1658,1832,2010
0352,0529,0703,0834,1532,1703,1837,2016
0346,0524,0657,0827,1538,1708,1842,2022
0339,0518,0651,0820,1545,1713,1847,2028
0332,0512,0646,0813,1551,1718,1852,2034
0325,0507,0640,0806,1557,1724,1857,2040
0318,0501,0634,0759,1603,1729,1903,2047
0311,0455,0628,0753,1609,1734,1908,2054
0304,0449,0622,0746,1615,1739,1913,2101
0256,0443,0617,0740,1621,1745,1919,2109
0248,0437,0611,0733,1627,1750,1924,2116
0239,0431,0605,0727,1632,1755,1930,2125
0230,0425,0559,0721,1638,1800,1936,2133
0221,0418,0553,0714,1644,1805,1941,2143
0211,0412,0547,0708,1649,1811,1947,2153
0200,0405,0541,0702,1655,1816,1953,2203
0149,0359,0535,0656,1700,1821,1959,2215
0136,0352,0529,0649,1706,1827,2006,2229
0122,0345,0523,0643,1712,1832,2012,2246
0104,0338,0517,0637,1717,1838,2019,2308
0042,0330,0511,0631,1723,1843,2025,2400
0000,0323,0505,0625,1728,1849,2032,2400
0000,0315,0459,0619,1733,1854,2040,2400
0000,0307,0452,0612,1739,1900,2047,2400
0000,0259,0446,0606,1744,1906,2055,2400
0000,0251,0440,0600,1750,1911,2103,2400
0000,0242,0433,0554,1755,1917,2111,2400
0000,0233,0427,0548,1801,1923,2120,2400
0000,0224,0420,0542,1806,1929,2129,2400
0000,0213,0413,0536,1812,1935,2139,2400
0000,0203,0406,0530,1817,1942,2150,2400
0000,0151,0400,0523,1823,1948,2202,2400
0000,0139,0353,0517,1828,1954,2215,2400
0000,0125,0346,0511,1834,2001,2231,2400
0000,0109,0338,0505,1840,2007,2250,2400
0000,0049,0331,0458,1845,2014,2321,2400
0000,0018,0324,0452,1851,2021,2400,2400
0000,0000,0316,0446,1857,2028,2400,2400
0000,0000,0308,0440,1903,2036,2400,2400
0000,0000,0300,0433,1908,2044,2400,2400
0000,0000,0252,0427,1914,2052,2400,2400
0000,0000,0243,0420,1920,2100,2400,2400
0000,0000,0234,0414,1926,2108,2400,2400
0000,0000,0225,0407,1932,2118,2400,2400
0000,0000,0216,0400,1939,2127,2400,2400
0000,0000,0205,0354,1945,2137,2400,2400
0000,0000,0155,0347,1951,2148,2400,2400
0000,0000,0143,0340,1958,2201,2400,2400
0000,0000,0130,0333,2005,2214,2400,2400
0000,0000,0116,0326,2011,2230,2400,2400
0000,0000,0100,0319,2018,2251,2400,2400
0000,0000,0039,0311,2025,2328,2400,2400
0000,0000,0002,0304,2033,2400,2400,2400
0000,0000,0000,0256,2040,2400,2400,2400
0000,0000,0000,0248,2048,2400,2400,2400
0000,0000,0000,0240,2056,2400,2400,2400
0000,0000,0000,0232,2104,2400,2400,2400
0000,0000,0000,0223,2113,2400,2400,2400
0000,0000,0000,0214,2122,2400,2400,2400
0000,0000,0000,0205,2131,2400,2400,2400
0000,0000,0000,0155,2141,2400,2400,2400
0000,0000,0000,0145,2152,2400,2400,2400
0000,0000,0000,0134,2204,2400,2400,2400
0000,0000,0000,0122,2218,2400,2400,2400
0000,0000,0000,0108,2234,2400,2400,2400
0000,0000,0000,0052,2254,2400,2400,2400
0000,0000,0000,0031,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
0000,0000,0000,0000,2400,2400,2400,2400
