astro_beg,naut_beg,civ_beg,rise,set,civ_end,naut_end,astro_end
0359,0432,0504,0531,1857,1923,1955,2029
0400,0434,0505,0532,1856,1922,1954,2027
0401,0435,0506,0533,1855,1921,1953,2026
0403,0436,0508,0534,1854,1920,1952,2024
0404,0437,0509,0535,1852,1919,1950,2023
0405,0438,0510,0536,1851,1918,1949,2022
0407,0439,0511,0537,1850,1916,1948,2020
0408,0440,0512,0538,1849,1915,1946,2019
0409,0442,0513,0539,1848,1914,1945,2017
0410,0443,0514,0540,1847,1913,1944,2016
0412,0444,0515,0541,1845,1911,1942,2014
0413,0445,0516,0542,1844,1910,1941,2013
0414,0446,0517,0543,1843,1909,1940,2011
0415,0447,0518,0544,1842,1908,1938,2010
0416,0448,0519,0545,1840,1906,1937,2008
0417,0449,0520,0545,1839,1905,1936,2007
0419,0450,0521,0546,1838,1904,1934,2005
0420,0451,0521,0547,1837,1902,1933,2004
0421,0452,0522,0548,1835,1901,1931,2002
0422,0453,0523,0549,1834,1900,1930,2001
0423,0454,0524,0550,1833,1858,1928,1959
0424,0455,0525,0551,1831,1857,1927,1958
0425,0456,0526,0552,1830,1856,1926,1956
0426,0457,0527,0553,1829,1854,1924,1955
0427,0458,0528,0553,1827,1853,1923,1953
0428,0459,0529,0554,1826,1851,1921,1952
0429,0500,0530,0555,1825,1850,1920,1950
0430,0501,0531,0556,1823,1849,1918,1949
0431,0502,0531,0557,1822,1847,1917,1947
0432,0503,0532,0558,1820,1846,1915,1946
0433,0503,0533,0558,1819,1844,1914,1944
0434,0504,0534,0559,1818,1843,1913,1943
0435,0505,0535,0600,1816,1842,1911,1941
0436,0506,0536,0601,1815,1840,1910,1940
0437,0507,0536,0602,1813,1839,1908,1938
0438,0508,0537,0603,1812,1837,1907,1937
0439,0509,0538,0603,1811,1836,1905,1935
0440,0509,0539,0604,1809,1835,1904,1934
0441,0510,0540,0605,1808,1833,1902,1932
0441,0511,0541,0606,1806,1832,1901,1931
0442,0512,0541,0607,1805,1830,1900,1929
0443,0513,0542,0607,1804,1829,1858,1928
0444,0514,0543,0608,1802,1827,1857,1926
0445,0514,0544,0609,1801,1826,1855,1925
0446,0515,0545,0610,1759,1825,1854,1923
0447,0516,0545,0611,1758,1823,1853,1922
0447,0517,0546,0611,1757,1822,1851,1921
0448,0518,0547,0612,1755,1821,1850,1919
0449,0518,0548,0613,1754,1819,1848,1918
0450,0519,0548,0614,1753,1818,1847,1916
0451,0520,0549,0615,1751,1816,1846,1915
0451,0521,0550,0615,1750,1815,1844,1914
0452,0521,0551,0616,1748,1814,1843,1912
0453,0522,0552,0617,1747,1812,1842,1911
0454,0523,0552,0618,1746,1811,1840,1910
0454,0524,0553,0619,1744,1810,1839,1908
0455,0524,0554,0619,1743,1809,1838,1907
0456,0525,0555,0620,1742,1807,1837,1906
0457,0526,0555,0621,1740,1806,1835,1905
0457,0527,0556,0622,1739,1805,1834,1903
0458,0527,0557,0622,1738,1803,1833,1902
0459,0528,0558,0623,1737,1802,1832,1901
0500,0529,0558,0624,1735,1801,1830,1900
0500,0530,0559,0625,1734,1800,1829,1859
0501,0530,0600,0626,1733,1759,1828,1857
0502,0531,0601,0626,1732,1757,1827,1856
0502,0532,0601,0627,1730,1756,1826,1855
0503,0533,0602,0628,1729,1755,1825,1854
0504,0533,0603,0629,1728,1754,1823,1853
0505,0534,0604,0630,1727,1753,1822,1852
0505,0535,0604,0630,1726,1752,1821,1851
0506,0535,0605,0631,1724,1750,1820,1850
0507,0536,0606,0632,1723,1749,1819,1849
0507,0537,0607,0633,1722,1748,1818,1848
0508,0538,0607,0634,1721,1747,1817,1847
0509,0538,0608,0634,1720,1746,1816,1846
0509,0539,0609,0635,1719,1745,1815,1845
0510,0540,0610,0636,1718,1744,1814,1844
0511,0540,0610,0637,1717,1743,1813,1843
0511,0541,0611,0638,1716,1742,1812,1842
0512,0542,0612,0638,1715,1741,1811,1841
0513,0543,0613,0639,1714,1740,1811,1840
0513,0543,0613,0640,1713,1740,1810,1839
0514,0544,0614,0641,1712,1739,1809,1839
0515,0545,0615,0642,1711,1738,1808,1838
0515,0545,0616,0642,1710,1737,1807,1837
0516,0546,0616,0643,1709,1736,1806,1836
0517,0547,0617,0644,1709,1735,1806,1836
0517,0547,0618,0645,1708,1735,1805,1835
0518,0548,0619,0645,1707,1734,1804,1834
0519,0549,0619,0646,1706,1733,1804,1834
0519,0549,0620,0647,1705,1732,1803,1833
0520,0550,0621,0648,1705,1732,1802,1832
0521,0551,0621,0648,1704,1731,1802,1832
0521,0551,0622,0649,1703,1730,1801,1831
0522,0552,0623,0650,1703,1730,1801,1831
0522,0553,0623,0651,1702,1729,1800,1830
0523,0553,0624,0651,1701,1729,1800,1830
0524,0554,0625,0652,1701,1728,1759,1829
0524,0555,0625,0653,1700,1728,1759,1829
0525,0555,0626,0654,1700,1727,1758,1829
0525,0556,0627,0654,1659,1727,1758,1828
0526,0556,0627,0655,1659,1726,1757,1828
0526,0557,0628,0656,1658,1726,1757,1827
0527,0558,0629,0656,1658,1726,1757,1827
0528,0558,0629,0657,1657,1725,1756,1827
0528,0559,0630,0658,1657,1725,1756,1827
0529,0559,0630,0658,1657,1725,1756,1826
0529,0600,0631,0659,1656,1724,1756,1826
0530,0600,0632,0659,1656,1724,1755,1826
0530,0601,0632,0700,1656,1724,1755,1826
0531,0601,0633,0701,1656,1724,1755,1826
0531,0602,0633,0701,1655,1723,1755,1826
0532,0602,0634,0702,1655,1723,1755,1825
0532,0603,0634,0702,1655,1723,1755,1825
0532,0603,0635,0703,1655,1723,1755,1825
0533,0604,0635,0703,1655,1723,1754,1825
0533,0604,0636,0704,1655,1723,1754,1825
0534,0605,0636,0704,1655,1723,1754,1825
0534,0605,0637,0705,1655,1723,1754,1825
0534,0605,0637,0705,1655,1723,1755,1825
0535,0606,0637,0705,1655,1723,1755,1825
0535,0606,0638,0706,1655,1723,1755,1825
0536,0606,0638,0706,1655,1723,1755,1826
0536,0607,0638,0707,1655,1723,1755,1826
0536,0607,0639,0707,1655,1723,1755,1826
0536,0607,0639,0707,1655,1723,1755,1826
0537,0608,0639,0707,1655,1724,1755,1826
0537,0608,0639,0708,1656,1724,1756,1826
0537,0608,0640,0708,1656,1724,1756,1827
0537,0608,0640,0708,1656,1724,1756,1827
0538,0608,0640,0708,1656,1725,1756,1827
0538,0609,0640,0708,1657,1725,1757,1827
0538,0609,0640,0709,1657,1725,1757,1828
0538,0609,0640,0709,1657,1726,1757,1828
0538,0609,0641,0709,1658,1726,1758,1828
0538,0609,0641,0709,1658,1726,1758,1829
0538,0609,0641,0709,1658,1727,1758,1829
0538,0609,0641,0709,1659,1727,1759,1829
0538,0609,0641,0709,1659,1727,1759,1830
0538,0609,0641,0709,1700,1728,1759,1830
0538,0609,0641,0709,1700,1728,1800,1831
0538,0609,0640,0708,1701,1729,1800,1831
0538,0609,0640,0708,1701,1729,1801,1831
0538,0609,0640,0708,1702,1730,1801,1832
0538,0609,0640,0708,1702,1730,1802,1832
0538,0608,0640,0708,1703,1731,1802,1833
0538,0608,0640,0707,1703,1731,1803,1833
0537,0608,0639,0707,1704,1732,1803,1834
0537,0608,0639,0707,1704,1732,1804,1834
0537,0607,0639,0707,1705,1733,1804,1835
0537,0607,0638,0706,1706,1733,1805,1835
0536,0607,0638,0706,1706,1734,1805,1836
0536,0607,0638,0705,1707,1735,1806,1836
0536,0606,0637,0705,1708,1735,1806,1837
0535,0606,0637,0704,1708,1736,1807,1837
0535,0605,0636,0704,1709,1736,1807,1838
0535,0605,0636,0703,1710,1737,1808,1838
0534,0604,0635,0703,1710,1738,1809,1839
0534,0604,0635,0702,1711,1738,1809,1839
0533,0603,0634,0702,1712,1739,1810,1840
0533,0603,0634,0701,1712,1740,1810,1841
0532,0602,0633,0700,1713,1740,1811,1841
0532,0602,0633,0700,1714,1741,1812,1842
0531,0601,0632,0659,1714,1742,1812,1842
0530,0601,0631,0658,1715,1742,1813,1843
0530,0600,0630,0657,1716,1743,1813,1844
0529,0559,0630,0657,1717,1744,1814,1844
0529,0558,0629,0656,1717,1744,1815,1845
0528,0558,0628,0655,1718,1745,1815,1845
0527,0557,0627,0654,1719,1746,1816,1846
0526,0556,0627,0653,1719,1746,1817,1847
0526,0555,0626,0652,1720,1747,1817,1847
0525,0555,0625,0652,1721,1748,1818,1848
0524,0554,0624,0651,1722,1748,1819,1848
0523,0553,0623,0650,1722,1749,1819,1849
0522,0552,0622,0649,1723,1750,1820,1850
0521,0551,0621,0648,1724,1750,1820,1850
0521,0550,0620,0647,1725,1751,1821,1851
0520,0549,0619,0646,1725,1752,1822,1851
0519,0548,0618,0645,1726,1752,1822,1852
0518,0547,0617,0643,1727,1753,1823,1853
0517,0546,0616,0642,1728,1754,1824,1853
0516,0545,0615,0641,1728,1755,1824,1854
0515,0544,0614,0640,1729,1755,1825,1855
0514,0543,0613,0639,1730,1756,1826,1855
0513,0542,0612,0638,1731,1757,1826,1856
0512,0541,0611,0637,1731,1757,1827,1856
0510,0540,0609,0635,1732,1758,1828,1857
0509,0539,0608,0634,1733,1759,1828,1858
0508,0538,0607,0633,1734,1759,1829,1858
0507,0536,0606,0632,1734,1800,1830,1859
0506,0535,0605,0630,1735,1801,1830,1900
0505,0534,0604,0629,1736,1801,1831,1900
0503,0533,0602,0628,1736,1802,1832,1901
0502,0532,0601,0627,1737,1803,1832,1902
0501,0530,0600,0625,1738,1804,1833,1902
0500,0529,0558,0624,1739,1804,1834,1903
0459,0528,0557,0623,1739,1805,1834,1904
0457,0527,0556,0621,1740,1806,1835,1904
0456,0525,0555,0620,1741,1806,1836,1905
0455,0524,0553,0619,1742,1807,1836,1906
0453,0523,0552,0617,1742,1808,1837,1906
0452,0521,0551,0616,1743,1808,1838,1907
0451,0520,0549,0615,1744,1809,1838,1908
0449,0519,0548,0613,1744,1810,1839,1908
0448,0517,0546,0612,1745,1810,1840,1909
0447,0516,0545,0610,1746,1811,1840,1910
0445,0514,0544,0609,1747,1812,1841,1911
0444,0513,0542,0608,1747,1813,1842,1911
0442,0512,0541,0606,1748,1813,1843,1912
0441,0510,0540,0605,1749,1814,1843,1913
0439,0509,0538,0603,1749,1815,1844,1913
0438,0507,0537,0602,1750,1815,1845,1914
0436,0506,0535,0600,1751,1816,1845,1915
0435,0504,0534,0559,1752,1817,1846,1916
0434,0503,0532,0558,1752,1818,1847,1917
0432,0502,0531,0556,1753,1818,1848,1917
0431,0500,0530,0555,1754,1819,1848,1918
0429,0459,0528,0553,1755,1820,1849,1919
0428,0457,0527,0552,1755,1820,1850,1920
0426,0456,0525,0550,1756,1821,1851,1921
0424,0454,0524,0549,1757,1822,1852,1921
0423,0453,0522,0548,1757,1823,1852,1922
0421,0451,0521,0546,1758,1823,1853,1923
0420,0450,0519,0545,1759,1824,1854,1924
0418,0448,0518,0543,1800,1825,1855,1925
0417,0447,0516,0542,1800,1826,1855,1926
0415,0445,0515,0540,1801,1827,1856,1927
0414,0444,0514,0539,1802,1827,1857,1927
0412,0442,0512,0538,1803,1828,1858,1928
0411,0441,0511,0536,1804,1829,1859,1929
0409,0439,0509,0535,1804,1830,1900,1930
0407,0438,0508,0533,1805,1831,1901,1931
0406,0437,0506,0532,1806,1831,1901,1932
0404,0435,0505,0531,1807,1832,1902,1933
0403,0434,0504,0529,1807,1833,1903,1934
0401,0432,0502,0528,1808,1834,1904,1935
0400,0431,0501,0526,1809,1835,1905,1936
0358,0429,0459,0525,1810,1836,1906,1937
0357,0428,0458,0524,1811,1836,1907,1938
0355,0426,0457,0522,1811,1837,1908,1939
0354,0425,0455,0521,1812,1838,1909,1940
0352,0423,0454,0520,1813,1839,1910,1941
0350,0422,0453,0518,1814,1840,1911,1942
0349,0421,0451,0517,1815,1841,1912,1943
0347,0419,0450,0516,1816,1842,1913,1944
0346,0418,0449,0515,1817,1843,1914,1946
0344,0416,0447,0513,1817,1844,1915,1947
0343,0415,0446,0512,1818,1845,1916,1948
0341,0414,0445,0511,1819,1845,1917,1949
0340,0412,0443,0510,1820,1846,1918,1950
0338,0411,0442,0508,1821,1847,1919,1951
0337,0410,0441,0507,1822,1848,1920,1953
0335,0408,0440,0506,1823,1849,1921,1954
0334,0407,0438,0505,1824,1850,1922,1955
0333,0406,0437,0504,1825,1851,1923,1956
0331,0404,0436,0503,1826,1852,1924,1958
0330,0403,0435,0502,1827,1853,1925,1959
0328,0402,0434,0500,1827,1854,1926,2000
0327,0401,0433,0459,1828,1855,1927,2001
0326,0359,0432,0458,1829,1856,1929,2003
0324,0358,0430,0457,1830,1857,1930,2004
0323,0357,0429,0456,1831,1858,1931,2005
0322,0356,0428,0455,1832,1859,1932,2006
0320,0355,0427,0455,1833,1900,1933,2008
0319,0354,0426,0454,1834,1901,1934,2009
0318,0353,0425,0453,1835,1903,1936,2010
0316,0351,0424,0452,1836,1904,1937,2012
0315,0350,0424,0451,1837,1905,1938,2013
0314,0349,0423,0450,1838,1906,1939,2015
0313,0348,0422,0449,1839,1907,1940,2016
0312,0347,0421,0449,1840,1908,1941,2017
0311,0347,0420,0448,1841,1909,1943,2019
0310,0346,0419,0447,1842,1910,1944,2020
0308,0345,0418,0446,1843,1911,1945,2021
0307,0344,0418,0446,1844,1912,1946,2023
0306,0343,0417,0445,1845,1913,1947,2024
0305,0342,0416,0445,1846,1914,1949,2025
0305,0341,0416,0444,1847,1915,1950,2027
0304,0341,0415,0443,1848,1916,1951,2028
0303,0340,0414,0443,1849,1917,1952,2030
0302,0339,0414,0442,1850,1919,1953,2031
0301,0339,0413,0442,1851,1920,1955,2032
0300,0338,0413,0442,1852,1921,1956,2034
0300,0337,0412,0441,1853,1922,1957,2035
0259,0337,0412,0441,1854,1923,1958,2036
0258,0336,0412,0440,1855,1924,1959,2037
0258,0336,0411,0440,1856,1925,2000,2039
0257,0336,0411,0440,1857,1926,2001,2040
0256,0335,0411,0440,1858,1927,2002,2041
0256,0335,0410,0439,1859,1928,2003,2042
0255,0334,0410,0439,1859,1929,2004,2044
0255,0334,0410,0439,1900,1930,2005,2045
0255,0334,0410,0439,1901,1930,2006,2046
0254,0334,0410,0439,1902,1931,2007,2047
0254,0334,0410,0439,1903,1932,2008,2048
0254,0333,0410,0439,1904,1933,2009,2049
0254,0333,0410,0439,1905,1934,2010,2050
0253,0333,0410,0439,1905,1935,2011,2051
0253,0333,0410,0439,1906,1936,2012,2052
0253,0333,0410,0439,1907,1936,2013,2053
0253,0333,0410,0439,1908,1937,2014,2054
0253,0333,0410,0440,1908,1938,2015,2055
0253,0334,0410,0440,1909,1939,2015,2056
0253,0334,0410,0440,1910,1939,2016,2057
0254,0334,0411,0440,1910,1940,2017,2057
0254,0334,0411,0441,1911,1941,2017,2058
0254,0335,0411,0441,1912,1941,2018,2059
0254,0335,0412,0441,1912,1942,2019,2059
0255,0335,0412,0442,1913,1943,2019,2100
0255,0336,0413,0442,1913,1943,2020,2100
0256,0336,0413,0443,1914,1944,2020,2101
0256,0337,0414,0443,1914,1944,2021,2101
0257,0337,0414,0444,1915,1944,2021,2102
0257,0338,0415,0444,1915,1945,2022,2102
0258,0339,0415,0445,1916,1945,2022,2102
0259,0339,0416,0446,1916,1946,2022,2103
0259,0340,0417,0446,1916,1946,2023,2103
0300,0341,0417,0447,1917,1946,2023,2103
0301,0341,0418,0448,1917,1946,2023,2103
0302,0342,0419,0448,1917,1947,2023,2103
0303,0343,0419,0449,1917,1947,2023,2103
