astro_beg,naut_beg,civ_beg,rise,set,civ_end,naut_end,astro_end
0140,0246,0336,0414,1951,2028,2118,2224
0141,0247,0336,0414,1951,2028,2118,2224
0141,0247,0337,0414,1951,2028,2118,2224
0142,0247,0337,0415,1951,2028,2118,2224
0142,0248,0338,0415,1951,2028,2118,2223
0143,0248,0338,0415,1951,2028,2118,2223
0144,0249,0339,0416,1951,2028,2117,2222
0145,0250,0339,0416,1951,2028,2117,2222
0146,0250,0340,0417,1950,2028,2117,2221
0147,0251,0340,0417,1950,2027,2116,2220
0148,0252,0341,0418,1950,2027,2116,2220
0149,0253,0342,0419,1950,2027,2116,2219
0150,0253,0342,0419,1950,2026,2115,2218
0152,0254,0343,0420,1949,2026,2114,2217
0153,0255,0344,0421,1949,2026,2114,2216
0154,0256,0345,0421,1948,2025,2113,2215
0156,0257,0345,0422,1948,2024,2112,2213
0157,0258,0346,0423,1947,2024,2112,2212
0159,0259,0347,0424,1947,2023,2111,2211
0201,0301,0348,0424,1946,2023,2110,2209
0202,0302,0349,0425,1946,2022,2109,2208
0204,0303,0350,0426,1945,2021,2108,2206
0206,0304,0351,0427,1944,2020,2107,2205
0207,0305,0352,0428,1944,2019,2106,2203
0209,0307,0353,0429,1943,2018,2105,2202
0211,0308,0354,0430,1942,2018,2104,2200
0213,0309,0355,0431,1941,2017,2102,2158
0215,0311,0356,0432,1940,2016,2101,2156
0217,0312,0357,0433,1939,2015,2100,2155
0219,0313,0359,0434,1939,2014,2059,2153
0221,0315,0400,0435,1938,2012,2057,2151
0222,0316,0401,0436,1937,2011,2056,2149
0224,0318,0402,0437,1936,2010,2054,2147
0226,0319,0403,0438,1934,2009,2053,2145
0228,0320,0404,0439,1933,2008,2052,2143
0230,0322,0406,0440,1932,2006,2050,2141
0232,0323,0407,0441,1931,2005,2048,2139
0234,0325,0408,0442,1930,2004,2047,2137
0236,0326,0409,0443,1929,2003,2045,2135
0238,0328,0411,0445,1927,2001,2044,2133
0240,0329,0412,0446,1926,2000,2042,2131
0242,0331,0413,0447,1925,1958,2040,2129
0244,0332,0415,0448,1924,1957,2039,2126
0246,0334,0416,0449,1922,1955,2037,2124
0248,0336,0417,0450,1921,1954,2035,2122
0250,0337,0418,0452,1919,1952,2033,2120
0252,0339,0420,0453,1918,1951,2032,2118
0254,0340,0421,0454,1917,1949,2030,2116
0256,0342,0422,0455,1915,1948,2028,2113
0258,0343,0424,0456,1914,1946,2026,2111
0300,0345,0425,0457,1912,1944,2024,2109
0302,0346,0426,0459,1911,1943,2023,2107
0304,0348,0427,0500,1909,1941,2021,2104
0305,0349,0429,0501,1907,1939,2019,2102
0307,0351,0430,0502,1906,1938,2017,2100
0309,0352,0431,0503,1904,1936,2015,2058
0311,0354,0433,0504,1903,1934,2013,2055
0313,0355,0434,0506,1901,1933,2011,2053
0315,0357,0435,0507,1859,1931,2009,2051
0316,0358,0437,0508,1858,1929,2007,2049
0318,0400,0438,0509,1856,1927,2005,2046
0320,0401,0439,0510,1854,1925,2003,2044
0322,0403,0441,0512,1853,1924,2001,2042
0323,0404,0442,0513,1851,1922,1959,2040
0325,0406,0443,0514,1849,1920,1957,2037
0327,0407,0444,0515,1847,1918,1955,2035
0329,0408,0446,0516,1846,1916,1953,2033
0330,0410,0447,0518,1844,1914,1951,2031
0332,0411,0448,0519,1842,1912,1949,2028
0334,0413,0450,0520,1840,1911,1947,2026
0335,0414,0451,0521,1838,1909,1945,2024
0337,0416,0452,0522,1837,1907,1943,2021
0339,0417,0453,0524,1835,1905,1941,2019
0340,0418,0455,0525,1833,1903,1939,2017
0342,0420,0456,0526,1831,1901,1937,2015
0343,0421,0457,0527,1829,1859,1935,2012
0345,0422,0458,0528,1827,1857,1933,2010
0346,0424,0500,0530,1825,1855,1931,2008
0348,0425,0501,0531,1824,1853,1929,2006
0349,0427,0502,0532,1822,1851,1927,2004
0351,0428,0503,0533,1820,1849,1925,2001
0353,0429,0505,0534,1818,1847,1923,1959
0354,0431,0506,0535,1816,1846,1921,1957
0355,0432,0507,0537,1814,1844,1919,1955
0357,0433,0508,0538,1812,1842,1917,1953
0358,0435,0509,0539,1810,1840,1914,1951
0400,0436,0511,0540,1808,1838,1912,1948
0401,0437,0512,0541,1806,1836,1910,1946
0403,0438,0513,0543,1805,1834,1908,1944
0404,0440,0514,0544,1803,1832,1906,1942
0406,0441,0516,0545,1801,1830,1904,1940
0407,0442,0517,0546,1759,1828,1902,1938
0408,0444,0518,0547,1757,1826,1901,1936
0410,0445,0519,0549,1755,1824,1859,1934
0411,0446,0521,0550,1753,1822,1857,1932
0412,0447,0522,0551,1751,1820,1855,1930
0414,0449,0523,0552,1749,1819,1853,1928
0415,0450,0524,0554,1747,1817,1851,1925
0416,0451,0525,0555,1746,1815,1849,1923
0418,0453,0527,0556,1744,1813,1847,1921
0419,0454,0528,0557,1742,1811,1845,1920
0420,0455,0529,0558,1740,1809,1843,1918
0422,0456,0530,0600,1738,1807,1841,1916
0423,0458,0532,0601,1736,1805,1839,1914
0424,0459,0533,0602,1734,1804,1838,1912
0426,0500,0534,0603,1732,1802,1836,1910
0427,0501,0535,0605,1731,1800,1834,1908
0428,0503,0537,0606,1729,1758,1832,1906
0430,0504,0538,0607,1727,1756,1830,1904
0431,0505,0539,0608,1725,1755,1828,1903
0432,0506,0540,0610,1723,1753,1827,1901
0433,0507,0541,0611,1722,1751,1825,1859
0435,0509,0543,0612,1720,1749,1823,1857
0436,0510,0544,0613,1718,1748,1822,1856
0437,0511,0545,0615,1716,1746,1820,1854
0438,0512,0546,0616,1715,1744,1818,1852
0440,0514,0548,0617,1713,1743,1816,1850
0441,0515,0549,0619,1711,1741,1815,1849
0442,0516,0550,0620,1709,1739,1813,1847
0443,0517,0552,0621,1708,1738,1812,1846
0445,0519,0553,0623,1706,1736,1810,1844
0446,0520,0554,0624,1704,1734,1809,1842
0447,0521,0555,0625,1703,1733,1807,1841
0448,0522,0557,0627,1701,1731,1805,1839
0450,0524,0558,0628,1700,1730,1804,1838
0451,0525,0559,0629,1658,1728,1803,1837
0452,0526,0600,0631,1657,1727,1801,1835
0453,0527,0602,0632,1655,1725,1800,1834
0455,0529,0603,0633,1654,1724,1758,1832
0456,0530,0604,0635,1652,1722,1757,1831
0457,0531,0606,0636,1651,1721,1756,1830
0458,0532,0607,0638,1649,1720,1754,1828
0459,0534,0608,0639,1648,1718,1753,1827
0501,0535,0610,0640,1646,1717,1752,1826
0502,0536,0611,0642,1645,1716,1751,1825
0503,0537,0612,0643,1644,1714,1749,1824
0504,0538,0613,0644,1642,1713,1748,1822
0505,0540,0615,0646,1641,1712,1747,1821
0507,0541,0616,0647,1640,1711,1746,1820
0508,0542,0617,0649,1639,1710,1745,1819
0509,0543,0619,0650,1637,1709,1744,1818
0510,0545,0620,0651,1636,1708,1743,1817
0511,0546,0621,0653,1635,1706,1742,1816
0512,0547,0622,0654,1634,1705,1741,1815
0514,0548,0624,0655,1633,1704,1740,1814
0515,0549,0625,0657,1632,1704,1739,1814
0516,0551,0626,0658,1631,1703,1738,1813
0517,0552,0628,0659,1630,1702,1737,1812
0518,0553,0629,0701,1629,1701,1737,1811
0519,0554,0630,0702,1628,1700,1736,1811
0521,0555,0631,0703,1627,1659,1735,1810
0522,0557,0633,0705,1626,1659,1735,1809
0523,0558,0634,0706,1626,1658,1734,1809
0524,0559,0635,0707,1625,1657,1733,1808
0525,0600,0636,0709,1624,1657,1733,1808
0526,0601,0637,0710,1623,1656,1732,1807
0527,0602,0638,0711,1623,1655,1732,1807
0528,0603,0640,0712,1622,1655,1731,1806
0529,0604,0641,0714,1622,1654,1731,1806
0530,0605,0642,0715,1621,1654,1730,1806
0531,0606,0643,0716,1621,1654,1730,1805
0532,0607,0644,0717,1620,1653,1730,1805
0533,0609,0645,0718,1620,1653,1730,1805
0534,0610,0646,0719,1619,1653,1729,1805
0535,0610,0647,0721,1619,1652,1729,1805
0536,0611,0648,0722,1619,1652,1729,1805
0537,0612,0649,0723,1619,1652,1729,1804
0538,0613,0650,0724,1619,1652,1729,1804
0539,0614,0651,0725,1618,1652,1729,1804
0540,0615,0652,0726,1618,1652,1729,1804
0540,0616,0653,0727,1618,1652,1729,1805
0541,0617,0654,0727,1618,1652,1729,1805
0542,0618,0655,0728,1618,1652,1729,1805
0543,0618,0656,0729,1618,1652,1729,1805
0543,0619,0656,0730,1619,1652,1730,1805
0544,0620,0657,0731,1619,1653,1730,1805
0545,0621,0658,0732,1619,1653,1730,1806
0545,0621,0658,0732,1619,1653,1730,1806
0546,0622,0659,0733,1620,1653,1731,1806
0547,0622,0700,0734,1620,1654,1731,1807
0547,0623,0700,0734,1620,1654,1732,1807
0548,0624,0701,0735,1621,1655,1732,1808
0548,0624,0701,0735,1621,1655,1732,1808
0549,0625,0702,0736,1622,1656,1733,1809
0549,0625,0702,0736,1622,1656,1734,1809
0550,0626,0703,0737,1623,1657,1734,1810
0550,0626,0703,0737,1624,1658,1735,1811
0551,0626,0703,0737,1624,1658,1735,1811
0551,0627,0704,0738,1625,1659,1736,1812
0551,0627,0704,0738,1626,1700,1737,1813
0551,0627,0704,0738,1627,1700,1738,1813
0552,0627,0704,0738,1627,1701,1738,1814
0552,0627,0705,0738,1628,1702,1739,1815
